0,1,2,3,4,5,6,7,files,Class
0.01920928,0.41118312,0.23973173,-0.35307503,-0.25433052,-0.49538866,-0.99670255,-0.16405194,devel_0001.wav,0
-0.40467972,0.6173581,0.51150984,-0.67289716,-0.37944898,-0.17991146,-0.99768376,0.24041949,devel_0002.wav,1
-0.8575284,0.9672991,0.81707823,-0.81765187,-0.49044216,0.5518708,-0.999963,-0.7150292,devel_0003.wav,2
-0.59333915,0.8842913,0.8558732,0.23241223,0.30594227,0.32413766,-0.9974654,-0.7100722,devel_0004.wav,2
-0.82975316,0.7888634,0.6597662,-0.89825666,-0.37431282,0.2845651,-0.99996936,-0.3701815,devel_0005.wav,0
-0.58301693,0.7760747,0.51367825,-0.28829533,-0.34884351,0.18807966,-0.9973239,-0.48100036,devel_0006.wav,1
-0.61358106,0.55729187,0.092527464,-0.64537126,-0.37589276,-0.24672431,-0.9995078,-0.18481623,devel_0007.wav,1
-0.5132759,0.93551457,0.5171458,-0.85013354,-0.8309219,0.3281225,-0.99999994,-0.2638441,devel_0008.wav,2
-0.9152412,0.85856485,0.525633,-0.8389196,-0.16827953,0.053769626,-0.9991951,-0.33728018,devel_0009.wav,0
-0.4074749,0.9652097,0.70136917,-0.5372448,-0.48436618,0.059430167,-0.99823797,-0.7239497,devel_0010.wav,2
-0.39731845,0.6222174,0.41460252,0.09260215,-0.45142227,-0.51038456,-0.99231696,-0.7662567,devel_0011.wav,0
-0.8421061,0.8826919,0.7401056,-0.0617446,-0.24411629,0.41931984,-0.99992204,-0.9157672,devel_0012.wav,1
-0.9723469,0.9757182,0.85725546,-0.9771812,-0.8136898,0.8615486,-0.99999994,-0.37071785,devel_0013.wav,2
-0.7596853,0.65331984,0.655645,-0.74413794,-0.5276787,0.37991512,-0.99975157,-0.4350872,devel_0014.wav,0
-0.9656142,0.97989535,0.76708865,-0.9631387,-0.48988366,0.83794343,-0.99996996,-0.5686515,devel_0015.wav,2
-0.13394156,0.4903754,0.18539718,0.33663052,0.48545295,0.28941715,-0.18194477,-0.77691424,devel_0016.wav,1
-0.4955489,0.85917175,0.59340286,0.13407847,0.061887316,-0.19397588,-0.7981496,-0.9372384,devel_0017.wav,2
-0.7959082,0.79666114,0.581488,-0.15563579,-0.004830636,0.014282405,-0.96283937,-0.788278,devel_0018.wav,1
-0.92503893,0.94411707,0.005129993,-0.74662757,-0.8524827,0.6168734,-0.99857634,-0.6945538,devel_0019.wav,2
-0.45752853,0.8899785,0.5767938,-0.6589087,-0.49524426,0.17162266,-0.99877006,-0.08457105,devel_0020.wav,1
-0.827748,0.9586203,0.7810572,-0.44716364,-0.13209805,0.71618843,-0.9999899,-0.71357256,devel_0021.wav,1
-0.44259626,0.9311198,0.424349,0.6619621,-0.0002804706,0.8197,-0.9464651,-0.8778285,devel_0022.wav,2
-0.7941414,0.91315067,-0.34520417,-0.6631981,-0.6547501,0.070349485,-0.99970376,0.257018,devel_0023.wav,1
-0.58996385,0.9108403,0.3839712,-0.37620848,-0.418997,-0.08526176,-0.94931304,-0.47955966,devel_0024.wav,1
-0.8904424,0.9789231,0.78436476,-0.6685048,-0.46907043,0.6428147,-0.9999925,-0.40150654,devel_0025.wav,1
-0.5619721,0.83192074,0.6281613,0.092393115,0.08710185,0.36994037,-0.98267037,-0.44247815,devel_0026.wav,2
-0.60019326,0.9373946,0.900925,-0.32547477,-0.60698086,0.29726452,-0.999732,-0.77076674,devel_0027.wav,1
-0.66730314,0.85769457,0.644003,-0.14145938,-0.112699375,0.07788698,-0.9944741,-0.8803351,devel_0028.wav,1
-0.7626238,0.937205,0.32434785,-0.97125185,-0.7272632,0.31885827,-0.9998785,-0.5366322,devel_0029.wav,1
-0.98776364,0.98288536,0.82113874,-0.9108328,-0.6301818,0.8143456,-0.99998766,-0.77871895,devel_0030.wav,0
-0.16951802,0.47252852,0.78222483,-0.75428194,-0.49866235,-0.19574082,-0.9684291,-0.03715966,devel_0031.wav,2
-0.81014717,0.928357,0.7276204,-0.6869946,-0.542523,0.28044468,-0.99999946,-0.16479656,devel_0032.wav,0
-0.90881765,0.9376873,0.37901476,-0.4921889,-0.80338657,0.43822947,-0.9999865,-0.40712917,devel_0033.wav,0
-0.42559227,0.6148461,0.33496505,-0.48350775,-0.31902096,-0.31513733,-0.9867259,0.05487518,devel_0034.wav,2
-0.54648864,0.8192301,0.68343794,-0.6998915,-0.33422416,0.33846474,-0.99075496,0.052611426,devel_0035.wav,0
-0.8926817,0.95110273,0.36435124,0.32117444,-0.5382049,0.42749137,-0.9999314,-0.7641108,devel_0036.wav,1
-0.87631434,0.92943704,0.39684182,-0.083684266,-0.41738105,0.04480946,-0.9987185,-0.9103149,devel_0037.wav,1
-0.7185402,0.7884227,0.41536352,-0.36916468,-0.42950666,-0.31790403,-0.9996393,-0.0076771677,devel_0038.wav,1
