0,1,2,3,4,5,6,7,files,Class
0.19357559,-0.505057,0.4362851,0.5079493,-0.66391516,0.30989224,0.5916144,-0.6284469,devel_0001.wav,0
0.25310552,-0.2860021,0.5177868,0.23289025,-0.62050164,0.22784175,0.57016736,-0.4402259,devel_0002.wav,1
-0.7830328,0.7543596,-0.58071196,-0.40320787,0.82840466,-0.64963764,-0.8297367,0.7177114,devel_0003.wav,2
-0.3877796,0.29894492,-0.44848844,-0.25043258,0.5621898,-0.30660635,-0.63921416,0.32652402,devel_0004.wav,2
-0.72017705,0.6777015,-0.6445354,-0.46003866,0.7048727,-0.7141606,-0.76833105,0.6390155,devel_0005.wav,0
-0.51302433,0.54446423,-0.56090254,-0.36700338,0.71207696,-0.5993878,-0.7725558,0.65342885,devel_0006.wav,1
-0.61291754,0.4941216,-0.28308398,-0.55131906,0.71772,-0.6112384,-0.6698805,0.6165808,devel_0007.wav,1
-0.7065774,0.49663717,-0.5755713,-0.44662544,0.76745075,-0.5425473,-0.534581,0.59291995,devel_0008.wav,2
-0.4473343,0.42458212,-0.45302036,-0.16395605,0.6678568,-0.34568352,-0.66415465,0.5709603,devel_0009.wav,0
-0.67440236,0.6120196,-0.5622288,-0.358168,0.6887636,-0.39561337,-0.7027222,0.63115996,devel_0010.wav,2
-0.36328208,0.33911896,-0.36372694,-0.13146725,0.6281822,-0.16936141,-0.28732067,0.51896024,devel_0011.wav,0
0.14914662,-0.19476299,0.0007707216,0.22937551,-0.002920011,0.26441488,0.18032712,-0.07035458,devel_0012.wav,1
-0.7466371,0.67927027,-0.66967714,-0.6404023,0.7465739,-0.6424565,-0.8096349,0.65914565,devel_0013.wav,2
-0.16715991,0.13306016,-0.13536665,-0.14915174,0.057709694,-0.3044614,-0.034132477,-0.053528816,devel_0014.wav,0
-0.419999,0.26995587,-0.35363027,-0.27883196,0.27633926,-0.43570977,-0.33395508,0.231769,devel_0015.wav,2
-0.019672755,-0.020950839,-0.032044146,0.017192516,0.3050469,0.09751329,-0.30937052,0.30236644,devel_0016.wav,1
-0.112654835,0.09019485,-0.1824272,0.08599195,0.5359618,0.011029415,-0.83542794,0.27110267,devel_0017.wav,2
-0.6005653,0.6018642,-0.44248837,-0.4367674,0.69039845,-0.41271546,-0.74782676,0.5987755,devel_0018.wav,1
-0.78035504,0.59314656,-0.54384,-0.40791893,0.8964978,-0.5044779,-0.6357918,0.7045343,devel_0019.wav,2
-0.76159394,0.6812541,-0.5774658,-0.58061194,0.8136853,-0.7531408,-0.79385656,0.7564252,devel_0020.wav,1
-0.72461104,0.6427812,-0.5781474,-0.47917354,0.74406886,-0.51886415,-0.8177115,0.73305273,devel_0021.wav,1
-0.47360054,0.06412395,-0.30708042,-0.49006367,0.6690302,-0.29666907,-0.6833018,0.4596185,devel_0022.wav,2
-0.3855262,0.20500433,-0.1763864,-0.24556728,0.31282318,-0.16962585,-0.6655507,0.04110585,devel_0023.wav,1
-0.66605604,0.46478152,-0.5426042,-0.49444598,0.75341237,-0.41146243,-0.5472255,0.4668039,devel_0024.wav,1
-0.7645289,0.7145878,-0.69317585,-0.6471668,0.83309096,-0.5734813,-0.8616289,0.773819,devel_0025.wav,1
-0.3714435,0.3970896,-0.3723358,-0.5126422,0.40107736,-0.30071336,-0.478622,0.37241393,devel_0026.wav,2
-0.61297524,0.5090586,-0.5387768,-0.114472896,0.7139007,-0.30773968,-0.65657735,0.52696186,devel_0027.wav,1
-0.6838676,0.67819434,-0.6518288,-0.1386377,0.7857499,-0.58618474,-0.7500019,0.5670731,devel_0028.wav,1
-0.5522479,0.47987664,-0.3581609,-0.24077727,0.4858049,-0.4958412,-0.5189853,0.5084144,devel_0029.wav,1
-0.84498554,0.77733,-0.7830632,-0.62337816,0.84710395,-0.8966016,-0.93515956,0.7515733,devel_0030.wav,0
-0.58198684,0.38969013,-0.3624116,-0.3724689,0.55195016,-0.5593209,-0.3799476,0.20965312,devel_0031.wav,2
0.1912454,-0.17105693,0.17000073,0.20000245,-0.17863181,0.14474818,0.16113113,-0.11851972,devel_0032.wav,0
-0.47047997,0.504762,-0.41681683,-0.27401036,0.6882877,-0.22314678,-0.7570649,0.39695716,devel_0033.wav,0
-0.5675949,0.49285,-0.40913373,-0.36787438,0.734414,-0.56654346,-0.61881566,0.5297559,devel_0034.wav,2
-0.29064167,0.22026442,-0.21567793,-0.1311779,0.41501594,-0.16440819,-0.53841484,0.3487216,devel_0035.wav,0
0.053144526,-0.0071321186,0.04737199,0.06275655,0.051479366,0.2439409,-0.41441756,-0.009604692,devel_0036.wav,1
-0.810932,0.63510346,-0.6890622,-0.35627726,0.8913536,-0.7021117,-0.8461614,0.7383164,devel_0037.wav,1
0.1295254,-0.3444887,0.36844373,0.3938433,-0.54420865,0.40618807,0.29363582,-0.5885999,devel_0038.wav,1
-0.67385703,0.5749778,-0.5351249,-0.52662677,0.6686114,-0.62331104,-0.59036136,0.4253747,devel_0039.wav,0
-0.6878904,0.58344036,-0.59213936,-0.2545057,0.81860757,-0.6410024,-0.83235735,0.54901,devel_0040.wav,1
-0.632544,0.4395054,-0.5492462,-0.04244174,0.6558779,-0.5003457,-0.6162145,0.47366875,devel_0041.wav,0
-0.67752016,0.50111026,-0.5071985,-0.64206254,0.573357,-0.6430228,-0.65520555,0.53819937,devel_0042.wav,1
0.062668845,-0.38246286,0.34545773,0.47001284,-0.56946725,0.33727342,0.5315201,-0.5566364,devel_0043.wav,1
-0.6843283,0.4423921,-0.44439426,-0.2548273,0.75726414,-0.36655504,-0.72291636,0.5913037,devel_0044.wav,2
-0.5651203,0.6893901,-0.7459195,-0.6115069,0.7147321,-0.79468024,-0.870278,0.7984221,devel_0045.wav,1
-0.4705051,0.34610426,-0.32249248,-0.1381415,0.53842705,-0.22217637,-0.55698746,0.33017206,devel_0046.wav,2
-0.51702046,0.35281307,-0.1605736,-0.27821496,0.28551486,-0.1971201,-0.6558571,0.37697434,devel_0047.wav,1
-0.60562414,0.46728837,-0.47118846,-0.40955836,0.7115657,-0.5270841,-0.74201703,0.5151939,devel_0048.wav,1
-0.31803668,0.4610983,-0.33617485,-0.36242974,0.693922,-0.25559372,-0.636294,0.4905172,devel_0049.wav,2
-0.41434923,0.43637317,-0.40162957,-0.46667892,0.80215544,-0.32330614,-0.7615365,0.5422976,devel_0050.wav,0
-0.48058155,0.24366193,-0.29183486,-0.3949738,0.5430562,-0.35883772,-0.70555484,0.4207354,devel_0051.wav,1
-0.45731175,0.4140619,-0.41284955,-0.3499764,0.5062441,-0.36881694,-0.55753356,0.35154077,devel_0052.wav,1
0.04993959,-0.4149379,0.2969358,0.47229534,-0.71674764,0.31585124,0.5322144,-0.59271103,devel_0053.wav,1
-0.7626059,0.704474,-0.7160779,-0.46166384,0.8574319,-0.7408525,-0.88600785,0.73825467,devel_0054.wav,0
-0.6698026,0.6371179,-0.54201114,-0.72630125,0.8376963,-0.5987427,-0.8559793,0.64971435,devel_0055.wav,0
-0.38817996,0.28650945,-0.08267492,0.0195705,0.18208906,-0.38005492,-0.36595863,-0.07264324,devel_0056.wav,1
-0.49996576,0.5017026,-0.5791215,-0.21983846,0.7392437,-0.41106802,-0.8135877,0.5788867,devel_0057.wav,0
-0.09569297,0.09099552,-0.2205961,-0.33016667,0.12306873,-0.13473582,-0.17344725,0.24477583,devel_0058.wav,0
0.05501595,-0.101000845,0.45630702,0.4095547,-0.4237298,0.28194633,0.24191837,-0.31177843,devel_0059.wav,0
-0.580674,0.41163152,-0.35882407,-0.46424127,0.7393507,-0.42712647,-0.8473758,0.62243396,devel_0060.wav,1
-0.6354187,0.51404524,-0.45831963,0.11483511,0.7715367,-0.4400416,-0.48391122,0.49701333,devel_0061.wav,1
-0.5124916,0.60072744,-0.32910597,-0.15733305,0.44112557,-0.42193174,-0.6437889,0.4630467,devel_0062.wav,0
-0.3876559,0.43562785,-0.44666547,-0.19188276,0.637543,-0.2995989,-0.74366134,0.5903779,devel_0063.wav,1
-0.73438394,0.35300887,-0.40545282,-0.18843716,0.7739982,-0.3936692,-0.6326758,0.6489951,devel_0064.wav,2
-0.774801,0.6820938,-0.7233672,-0.6143203,0.7966632,-0.6384361,-0.85785663,0.74128187,devel_0065.wav,0
