0,1,2,3,4,5,6,7,files,Class
-0.55092406,0.89399016,0.42107677,-0.8757125,-0.6302645,-0.013199243,-0.999629,-0.40657112,train_0002.wav,0
-0.87019086,0.9385582,0.44084498,-0.8752973,-0.71353984,0.21792899,-0.9999999,-0.2537461,train_0008.wav,0
-0.9309752,0.90626264,0.4505365,-0.4434623,0.3095315,0.40550357,-0.9831111,-0.7371348,train_0010.wav,0
-0.6307928,0.8115369,0.3874885,-0.9244995,-0.6309329,0.3647509,-0.9999939,-0.28613642,train_0028.wav,0
-0.23616074,0.4854274,0.2479175,-0.60281605,-0.17752238,-0.15572631,-0.99925286,-0.033260465,train_0040.wav,0
-0.492274,0.8234863,0.65255094,-0.64318836,-0.36696142,-0.47580984,-0.9982631,-0.6689489,train_0043.wav,0
-0.869646,0.92910546,0.7012309,-0.8928701,-0.7416853,0.4575326,-0.9999972,-0.24765287,train_0052.wav,0
-0.92066485,0.9325031,0.39808828,-0.32094118,-0.32369947,-0.10313873,-0.99769944,-0.91841793,train_0061.wav,0
-0.7478952,0.9715985,0.7555823,-0.94066656,-0.6521174,0.64672947,-0.9999328,-0.6351915,train_0065.wav,0
-0.6560795,0.9122709,0.24094048,-0.6084045,-0.7067701,0.074109286,-0.94335914,-0.17581555,train_0071.wav,0
-0.33802506,0.59373903,0.32169217,-0.33828485,-0.47777927,-0.35043207,-0.9876943,-0.46171466,train_0074.wav,0
-0.729944,0.7720009,0.75364375,-0.78447115,9.9651515e-05,0.47319862,-0.9988445,-0.4294583,train_0079.wav,0
-0.26774788,0.7783874,0.74287736,-0.17115636,-0.065890096,-0.39898437,-0.99986184,-0.32868585,train_0083.wav,0
-0.67501,0.758389,0.54977715,-0.14313053,0.0047993213,-0.0020990595,-0.9964045,-0.30695933,train_0093.wav,0
-0.7766613,0.96887183,0.7796422,-0.56124026,-0.49868566,0.63938427,-0.999882,-0.8122373,train_0095.wav,0
-0.7801659,0.7291672,0.26189226,-0.1355532,-0.06426622,-0.2899036,-0.9914028,-0.4437502,train_0097.wav,0
-0.9939226,0.98486215,0.5939476,-0.89475673,-0.854843,0.9079702,-0.9172298,-0.83657146,train_0101.wav,0
-0.14771992,0.5326474,0.6328482,-0.13171318,-0.3627215,-0.40085322,-0.7028445,-0.10547525,train_0104.wav,0
-0.77033883,0.78556633,0.49741882,-0.21401086,-0.30084366,-0.24909094,-0.9999975,-0.731306,train_0105.wav,0
-0.4922539,0.6105164,0.4190979,-0.49664634,-0.1988034,-0.24115482,-0.98698366,-0.2478661,train_0106.wav,0
-0.6939798,0.9803391,0.8435316,-0.50687474,-0.54997796,0.55167925,-0.9997234,-0.96308035,train_0109.wav,0
-0.50665885,0.8370314,0.51823133,-0.825756,-0.6323577,-0.27479163,-0.99713564,0.35013607,train_0120.wav,0
-0.6701124,0.9002154,0.70140463,-0.6134003,-0.14890552,0.33987704,-0.9970771,-0.48807484,train_0128.wav,0
-0.69131404,0.8641114,0.7330313,-0.6281082,-0.42792198,0.043141674,-0.9999995,-0.05298224,train_0133.wav,0
-0.49423623,0.43981296,0.3869534,-0.36023265,-0.3830134,-0.4281149,-0.99992687,-0.06277838,train_0134.wav,0
-0.28014323,0.2858008,0.34211656,-0.38731298,-0.24249572,-0.442296,-0.9298456,-0.11908667,train_0136.wav,0
-0.7548816,0.9216782,0.30820256,-0.4006585,-0.35180622,0.42555135,-0.99972767,-0.65504897,train_0144.wav,0
-0.71664894,0.7445093,0.21772043,-0.66541964,-0.58240426,-0.47696814,-0.9989931,0.026745528,train_0152.wav,0
-0.6004338,0.9284788,0.7639998,-0.5268292,-0.447819,0.054618172,-0.99639684,-0.66932446,train_0158.wav,0
-0.801921,0.75283635,0.19640797,-0.37726143,-0.22443783,-0.2684485,-0.9753928,-0.3687817,train_0161.wav,0
-0.89706194,0.9374721,0.64235926,-0.83657694,-0.6504482,0.2859813,-0.9999998,0.21387859,train_0167.wav,0
-0.67361426,0.9091643,0.9213253,-0.5399607,-0.6911098,-0.27699634,-0.9998675,-0.33308613,train_0170.wav,0
-0.5369478,0.8573528,0.53291625,-0.6048353,-0.26813877,0.28262043,-0.9426903,-0.59428626,train_0172.wav,0
-0.6039127,0.8709656,-0.016046345,-0.87334615,-0.2696085,0.49077916,-0.99771214,-0.30012035,train_0175.wav,0
-0.6693849,0.98022676,0.55793667,-0.78984904,-0.73465425,0.7604731,-0.99975955,-0.77312607,train_0177.wav,0
-0.84649706,0.94816357,0.83090836,-0.56907827,-0.60218716,0.45287234,-0.99999976,-0.730407,train_0192.wav,0
-0.75684214,0.9673403,0.8730276,-0.81822854,-0.2763967,0.5463196,-0.9998608,-0.6305914,train_0197.wav,0
-0.66351163,0.8469328,0.82570463,-0.41855657,-0.35584718,-0.4649613,-0.9452602,-0.64644265,train_0200.wav,0
-0.56912416,0.94946885,0.7105057,-0.40508497,-0.54224277,-0.030285701,-0.9989614,-0.6966162,train_0201.wav,0
-0.90752023,0.9641627,0.919743,-0.85100794,-0.33063838,0.6249344,-0.9999852,-0.8646054,train_0204.wav,0
-0.46382606,0.8425988,0.7966291,-0.5029618,-0.3694126,-0.3953203,-0.9880531,-0.6767217,train_0206.wav,0
-0.7499533,0.8369088,0.76225305,0.076827876,-0.093903914,-0.36408168,-0.99564785,-0.91870743,train_0209.wav,0
-0.7445605,0.84688777,0.49951854,0.048071817,-0.1092596,-0.14722332,-0.9986921,-0.26573253,train_0211.wav,0
-0.86284417,0.8490025,0.1816678,-0.09746261,-0.51411945,0.20940927,-0.99992025,-0.03626904,train_0212.wav,0
