0,1,2,3,4,5,6,7,files,Class
0.9941575,0.9946281,-0.9999683,0.83440137,-0.99842876,-0.99999994,-0.9997918,-0.99998677,train_0002.wav,0
0.99772084,0.9952487,-0.99989825,0.8985301,-0.99964035,-1.0,-0.999105,-0.9999831,train_0008.wav,0
0.99418485,0.9986754,-0.99990004,0.96409047,-0.9991145,-1.0,-0.99945164,-0.9999836,train_0010.wav,0
0.9900019,0.99566966,-0.99986786,0.8385189,-0.9977565,-0.99999994,-0.9995611,-0.9999666,train_0028.wav,0
0.7936045,0.84946513,-0.99907774,0.6442751,-0.9824943,-0.99999726,-0.9973004,-0.99997115,train_0040.wav,0
0.9917926,0.5717558,-0.99996614,0.77795255,-0.9964409,-0.999972,-0.99945086,-0.9999931,train_0043.wav,0
0.9970743,0.99801683,-0.99989253,0.9467748,-0.9988211,-1.0,-0.9998736,-0.9999912,train_0052.wav,0
0.9920181,0.9676911,-0.9999696,0.92312205,-0.9973389,-0.999988,-0.99979067,-0.99999166,train_0061.wav,0
0.9986524,0.99881494,-0.99994797,0.9682828,-0.99918485,-1.0,-0.9998341,-0.99999154,train_0065.wav,0
0.99822193,0.9986171,-0.9999353,0.86726785,-0.99900633,-1.0,-0.9998749,-0.99998844,train_0071.wav,0
0.9932129,-0.04953737,-0.9999415,0.38803595,-0.99791026,-0.99999756,-0.9994472,-0.9999952,train_0074.wav,0
0.9948447,0.99833935,-0.99994016,0.83017206,-0.9987371,-0.99999994,-0.9997347,-0.99998724,train_0079.wav,0
0.9268454,-0.045069717,-0.9994355,0.47614515,-0.9875254,-0.9999764,-0.9730111,-0.9994388,train_0083.wav,0
0.9943303,0.991299,-0.9999531,0.94252884,-0.9991332,-1.0,-0.9994496,-0.9999906,train_0093.wav,0
0.9988614,0.9982001,-0.9999492,0.9598156,-0.999289,-1.0,-0.9997811,-0.99998975,train_0095.wav,0
0.97329825,0.9330191,-0.9998725,0.89667547,-0.99717116,-0.9999998,-0.9990707,-0.9999701,train_0097.wav,0
