0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,files,Class
-0.04284219,0.23807542,0.13166997,0.19130696,-0.20959339,0.2745833,-0.114749156,0.17657252,-0.046150118,-0.087264605,0.3856286,-0.22962488,0.11164966,-0.24318188,-0.07355845,-0.03872163,train_0002.wav,0
-0.01939324,0.26486686,0.09856468,0.21202756,-0.2909289,0.3421707,-0.039948646,0.21230803,-0.113554806,-0.18688172,0.3608193,-0.2497631,0.24975222,-0.28464746,-0.0959588,-0.014960982,train_0008.wav,0
-0.015166269,0.38922644,0.13873373,0.1430242,-0.24884032,0.31976253,-0.109605454,0.39024025,-0.032778915,-0.21244645,0.4100063,-0.32139844,0.26565966,-0.32782912,-0.014762631,-0.05839868,train_0010.wav,0
-0.014348439,0.18092632,-0.15250538,0.11170727,-0.037149552,0.17659993,-0.057387535,0.28694022,-0.044295594,0.03696899,0.3238899,-0.17303017,0.15157779,-0.21117964,-0.11580172,-0.077671565,train_0028.wav,0
-0.024720207,0.21855009,-0.14579712,0.13033034,-0.1387498,0.30775273,-0.06893019,0.16063376,0.0062463433,0.058066327,0.24635825,-0.15385416,0.17854835,-0.2502205,-0.042479705,-0.077981606,train_0040.wav,0
0.005001719,0.18308729,-0.14080098,0.04883147,-0.029620484,0.19345033,-0.11617168,0.14206101,-0.03494516,-0.08056833,0.25456834,-0.16770178,0.111896634,-0.26994503,-0.095626764,-0.10996981,train_0043.wav,0
-0.023508685,0.2548207,-0.0251647,0.07544745,-0.2367909,0.2890087,-0.06929422,0.31188905,0.07129551,-0.08352614,0.1255801,-0.11802561,0.21576424,-0.35036552,-0.09191062,0.011218936,train_0052.wav,0
-0.075165026,0.42064247,0.06592928,-0.012981924,-0.17813618,0.33722156,-0.039608218,0.21972366,0.034474146,-0.22252001,0.2548663,-0.27544963,0.24032089,-0.3311714,-0.10838738,-0.22714667,train_0061.wav,0
0.030572606,0.3722589,-0.028653245,0.1821158,-0.24040031,0.46047714,-0.10507528,0.32714495,-0.009217229,-0.19285718,0.36562657,-0.2656525,0.2906807,-0.31038725,-0.096578516,-0.14820309,train_0065.wav,0
0.14754046,0.41047597,0.11577133,0.11596403,-0.1583061,0.32219604,-0.15367357,0.35033602,-0.078962766,-0.12887433,0.3632158,-0.28613862,0.1692439,-0.26408774,-0.015068701,-0.049110424,train_0071.wav,0
