0,1,2,3,4,5,6,7,files,Class
0.59187245,-0.20603822,-0.20753588,-0.3243568,0.17823884,-0.76340306,0.012850478,0.6921713,devel_0001.wav,0
0.3697033,-0.15052007,-0.29039204,-0.24524851,-0.053926446,-0.33588403,-0.29587117,0.39492786,devel_0002.wav,1
0.2826804,0.78553385,0.7148846,-0.53914326,-0.7086103,0.6420845,-0.72395086,-0.8055944,devel_0003.wav,2
-0.0051652044,0.5815767,0.66730577,-0.030481152,-0.43072543,0.4975166,0.015418321,-0.7092606,devel_0004.wav,2
-0.24146293,0.58176064,0.32505316,-0.4775263,-0.65891075,0.72736585,-0.66068655,-0.8250207,devel_0005.wav,0
0.07820727,0.42344573,0.34168196,-0.105608165,-0.7129575,0.570426,-0.5815643,-0.8151041,devel_0006.wav,1
-0.07432396,0.5073699,0.2834782,-0.2611207,-0.6635783,0.27011454,-0.75360405,-0.7090094,devel_0007.wav,1
0.21978351,0.55664617,0.42685342,-0.52393067,-0.63782966,0.5339222,-0.58398265,-0.860568,devel_0008.wav,2
0.084457144,0.4514591,0.2974481,-0.27981728,-0.4270224,0.36116505,-0.7519406,-0.6188868,devel_0009.wav,0
0.50289106,0.6958692,0.6403307,-0.56032753,-0.6738153,0.15838173,-0.615283,-0.8989128,devel_0010.wav,2
0.46974194,0.47090644,0.24563056,-0.44792372,-0.503614,-0.020961493,-0.4297618,-0.6537633,devel_0011.wav,0
0.04604199,0.32677603,0.5149508,0.06513939,-0.4916668,0.5263802,-0.21105781,-0.6978263,devel_0012.wav,1
-0.058286116,0.80990833,0.36207306,-0.6643977,-0.86652386,0.92564476,-0.9519299,-0.9565344,devel_0013.wav,2
-0.12412473,0.13260561,0.16749883,-0.29741836,-0.38722873,0.5451952,-0.5744197,-0.39079934,devel_0014.wav,0
-0.64105666,0.64411134,0.20330729,-0.69754153,-0.60283667,0.7111968,-0.8619271,-0.8076929,devel_0015.wav,2
0.41148043,0.39164427,0.5226515,0.043382376,-0.10245529,0.1529954,0.009967744,-0.4330834,devel_0016.wav,1
0.5414886,0.5944954,0.5582645,0.07150126,-0.34763607,0.38664964,0.35977727,-0.6861408,devel_0017.wav,2
0.33009234,0.42523345,0.5585794,-0.3473837,-0.61650944,0.5789395,-0.439362,-0.73319244,devel_0018.wav,1
-0.23692834,0.9250535,0.7423265,-0.53037757,-0.89420533,0.90223217,-0.62935454,-0.975957,devel_0019.wav,2
0.06131451,0.68973255,0.44895366,-0.43333787,-0.75065935,0.54532534,-0.70921713,-0.8685086,devel_0020.wav,1
0.1102789,0.54557836,0.6358928,-0.15085082,-0.78767455,0.74724036,-0.26928052,-0.90625536,devel_0021.wav,1
-0.13774636,0.6689858,0.8543138,0.007250417,-0.3470477,0.42802322,0.22697109,-0.7133129,devel_0022.wav,2
0.26078972,0.25748628,0.26328355,-0.4717475,-0.24705516,0.009960964,-0.6674223,-0.7768655,devel_0023.wav,1
0.41193756,0.71016335,0.557662,-0.52689564,-0.718005,0.37467968,-0.6143935,-0.8274074,devel_0024.wav,1
0.26021978,0.7532252,0.5868204,-0.36766422,-0.80120856,0.7812158,-0.5717272,-0.909114,devel_0025.wav,1
0.18094419,0.51882064,0.5022697,-0.064640954,-0.488311,0.40167725,-0.2800138,-0.6440588,devel_0026.wav,2
0.28363118,0.6436292,0.59302366,-0.25983018,-0.65637004,0.5042795,-0.3504826,-0.74133915,devel_0027.wav,1
0.3203031,0.576406,0.6710741,-0.05431051,-0.78017783,0.774371,-0.3929079,-0.84891963,devel_0028.wav,1
0.20336239,0.65382314,0.30087894,-0.5722671,-0.68015814,0.49152502,-0.7918964,-0.77967197,devel_0029.wav,1
-0.32589072,0.67040515,0.6035157,-0.39166743,-0.86753345,0.89344645,-0.8862499,-0.93612534,devel_0030.wav,0
0.36274686,0.54771364,0.23968524,-0.73628587,-0.565884,0.13495636,-0.67944384,-0.5319531,devel_0031.wav,2
0.26164433,0.38334867,0.21828333,-0.16472077,-0.4679691,0.4003504,-0.5559763,-0.45079568,devel_0032.wav,0
0.3201516,0.7091108,0.41685513,-0.2149201,-0.7028333,0.43955472,-0.73203063,-0.7693189,devel_0033.wav,0
0.39328206,0.6131094,0.37870765,-0.2801382,-0.6865474,0.36597252,-0.6255577,-0.6086568,devel_0034.wav,2
0.027711391,0.3658839,0.051686384,-0.2823187,-0.55574167,0.12730551,-0.47248715,-0.6221534,devel_0035.wav,0
0.38360775,0.5848735,0.51281774,-0.07900857,-0.6803224,0.52649355,-0.28309292,-0.8229877,devel_0036.wav,1
0.25517857,0.7838476,0.6504589,-0.24186662,-0.8157197,0.66839665,-0.60364866,-0.87692654,devel_0037.wav,1
0.3964382,0.13007678,-0.01188013,-0.33076835,-0.10899441,-0.5143195,-0.27417162,-0.37444484,devel_0038.wav,1
-0.19248009,0.6715321,0.15640374,-0.5549777,-0.6996778,0.5926991,-0.8783046,-0.7698688,devel_0039.wav,0
0.2806428,0.58734053,0.6273967,-0.30553406,-0.7549612,0.46446455,-0.6263812,-0.8281759,devel_0040.wav,1
0.35985172,0.556359,0.52636343,-0.5926334,-0.54602325,0.346221,-0.21641204,-0.6560542,devel_0041.wav,0
-0.23227663,0.57829595,0.09433681,-0.19622812,-0.6640775,0.54320323,-0.7994654,-0.80667484,devel_0042.wav,1
0.3101349,0.034959644,-0.10134627,-0.37847283,-0.094740525,-0.36814728,-0.3572853,0.13620582,devel_0043.wav,1
0.40914196,0.4928191,0.27733913,-0.38393724,-0.6946831,0.39468893,-0.6351716,-0.7495331,devel_0044.wav,2
0.04858388,0.6338356,0.3457381,-0.33398962,-0.70582366,0.79895604,-0.81196886,-0.78890073,devel_0045.wav,1
0.43474072,0.4118578,0.3384053,-0.39553884,-0.6691904,0.13116542,-0.407101,-0.68637556,devel_0046.wav,2
0.7955257,0.40500417,0.7365654,-0.6813134,-0.4191215,-0.31232208,-0.31251442,-0.6579547,devel_0047.wav,1
0.3707086,0.58423144,0.3290745,-0.5329019,-0.754176,0.28100607,-0.75071067,-0.7407129,devel_0048.wav,1
0.42536166,0.52735794,0.4250435,-0.2699278,-0.53698665,0.11667177,-0.49966326,-0.8179535,devel_0049.wav,2
0.22099733,0.6916383,0.52189565,-0.4104488,-0.80562663,0.34796154,-0.7017458,-0.8440287,devel_0050.wav,0
0.13415526,0.4417671,0.3872115,-0.29260403,-0.52160025,0.3909679,-0.5139727,-0.6459184,devel_0051.wav,1
