0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,files,Class
-0.03671143,-0.08602071,-0.14434397,0.0041937535,0.1391189,-0.0025862558,0.15280783,-0.31156558,-0.12803793,-0.042417284,-0.009599083,0.21842735,-0.14408481,0.29021254,-0.048502605,0.15006699,devel_0001.wav,0
-0.08101481,0.07182853,0.03320794,0.077259526,0.13636565,-0.022856062,-0.017905008,-0.11898174,-0.16429809,-0.12738474,0.055912297,0.056239896,0.078476876,0.008719122,-0.17282172,0.15448247,devel_0002.wav,1
0.018210547,0.36220777,0.13437545,0.13518225,-0.24851517,0.3711456,-0.15339778,0.27686128,-0.03806955,-0.24836667,0.36108002,-0.31292853,0.2825518,-0.3598251,-0.06309983,-0.102046505,devel_0003.wav,2
0.008462038,0.16534667,0.0718042,0.08297141,-0.17670032,0.15681165,-0.022703877,0.326733,-0.11622128,-0.11377511,0.26492015,-0.17848907,0.012617931,-0.2787691,0.054055274,-0.063085474,devel_0004.wav,2
-0.023800042,0.31217697,-0.01252638,0.18524401,-0.2857329,0.32075867,-0.17790306,0.26337782,0.025960965,-0.104521,0.32470793,-0.23725873,0.2748465,-0.32994807,-0.09692829,-0.06728993,devel_0005.wav,0
0.07520855,0.48020864,0.09867984,0.20113465,-0.19174895,0.384314,-0.19358394,0.4239457,-0.06725263,-0.2561791,0.33492917,-0.28476238,0.2860829,-0.25058553,-0.03085666,-0.14823797,devel_0006.wav,1
-0.021249361,0.24726932,-0.014566588,0.17611267,-0.13788441,0.2953877,-0.05691088,0.12841626,-0.099468626,-0.18781742,0.3671714,-0.29099533,0.23093174,-0.21371056,-0.14841925,-0.05175256,devel_0007.wav,1
0.021999417,0.36314687,0.054117966,0.14124715,-0.24185497,0.390598,-0.19454777,0.3776684,-0.13060004,-0.1438778,0.3393784,-0.26611236,0.26578465,-0.3707485,-0.016466793,-0.04049199,devel_0008.wav,2
0.003378739,0.36357087,-0.113145865,0.032632288,-0.17960176,0.2750173,0.017404582,0.29575455,0.048156124,-0.16546656,0.2642859,-0.26310766,0.1376776,-0.17626977,-0.21054205,-0.10788185,devel_0009.wav,0
-0.027917216,0.25984797,0.09992569,0.05892635,-0.20538734,0.31888554,-0.014916871,0.22115323,0.025149927,-0.19986476,0.3420131,-0.27570206,0.23369443,-0.21615276,-0.111655936,-0.06891192,devel_0010.wav,2
-0.069853686,0.28141987,0.14347051,0.110579886,-0.088109784,0.23742592,0.026569888,0.19586244,-0.040186148,-0.1670277,0.27149922,-0.24709395,0.22466132,-0.33189243,0.024706878,-0.11130629,devel_0011.wav,0
-0.095736496,0.23797904,0.013788265,-0.027695637,-0.19259667,0.20757566,0.076352075,0.24603488,0.066429496,-0.043675188,0.2512674,-0.22948132,0.1359874,-0.12665212,-0.036078215,-0.022397937,devel_0012.wav,1
0.014019818,0.36608648,-0.16757022,0.32946235,-0.23555239,0.49699154,-0.15331995,0.32809088,-0.02510168,-0.3304689,0.3420553,-0.20857292,0.3008385,-0.32027262,0.018189821,-0.10727254,devel_0013.wav,2
-0.06571521,0.1230167,-0.045740247,0.17296876,-0.048463147,0.08820025,0.017450992,0.2123484,0.11850583,-0.17366731,0.15171196,-0.11085693,0.21681874,-0.18421775,-0.0883692,0.15220362,devel_0014.wav,0
0.010139776,0.33596566,-0.03271897,0.12498633,-0.1956179,0.35919315,-0.17326018,0.38547984,-7.123596e-05,-0.090880565,0.28440043,-0.22668019,0.3418602,-0.2943175,-0.100445956,-0.00040209334,devel_0015.wav,2
