0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,files,Class
0.3123691,-0.8019506,0.40990016,1.0,1.0,-0.94092184,-1.0,-0.891891,-1.0,1.0,-0.6811918,-1.0,1.0,0.97415674,-0.40251374,1.0,train_0002.wav,0
-0.3435432,-0.81559,0.52744734,1.0,1.0,-0.99868625,-1.0,-0.9194496,-0.97527575,1.0,-0.9765082,-1.0,1.0,0.6859357,-0.30073938,1.0,train_0008.wav,0
0.20335396,-0.86896384,0.31978408,0.90352064,1.0,-0.996521,-1.0,-0.9999999,-0.79832995,1.0,-0.99957824,-0.9999515,1.0,-0.77325743,-0.109451056,1.0,train_0010.wav,0
-0.1591186,-1.0,0.4568034,1.0,1.0,-0.9655427,-1.0,-1.0,-1.0,1.0,-0.6575273,-1.0,1.0,0.5199884,-0.38248095,1.0,train_0028.wav,0
0.8085171,-0.86873424,0.115351066,0.9999786,0.77451277,-0.7771742,-0.9874984,-0.0977345,-0.45027858,1.0,0.59026146,-0.7574385,1.0,-0.84399617,-0.36664218,0.9999989,train_0040.wav,0
0.5922622,-0.6058016,0.084575936,1.0,1.0,0.15930049,-1.0,-0.59230745,-0.8926604,1.0,0.15812512,-0.9999998,1.0,0.84502095,-0.25953454,1.0,train_0043.wav,0
-0.8611807,-1.0,0.53452826,1.0,1.0,-0.9999378,-1.0,-1.0,-0.63770676,1.0,-0.9999911,-1.0,1.0,0.9652207,0.015410533,1.0,train_0052.wav,0
0.23409621,-0.58196515,0.20628527,1.0,1.0,-0.96480936,-1.0,-0.9265691,-1.0,1.0,-0.97043836,-1.0,1.0,0.7701737,-0.2222289,1.0,train_0061.wav,0
-0.9940916,-0.97387636,0.33456832,1.0,1.0,-0.99999875,-1.0,-1.0,-1.0,1.0,-0.99999946,-1.0,1.0,0.9899411,-0.07561653,1.0,train_0065.wav,0
0.51345676,-0.8096417,0.31329015,1.0,1.0,-0.78986585,-1.0,-1.0,-0.94851166,1.0,-0.6734594,-1.0,1.0,0.87817836,-0.47673824,1.0,train_0071.wav,0
