0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,files,Class
0.7837948,-0.50764567,0.112076,0.7446698,0.8282318,-0.3724004,-0.79957736,0.041589797,-0.19351718,0.9999765,0.7707421,-0.6160943,0.9999866,-0.8347034,-0.2899603,0.9962747,devel_0001.wav,0
0.47736079,-0.6863349,0.042514123,1.0,1.0,0.53506434,-0.9999988,-0.59532535,-0.69571495,1.0,0.6228895,-0.905184,1.0,-0.10458531,-0.31813377,1.0,devel_0002.wav,1
-0.99674135,-0.74234635,0.44116953,1.0,1.0,-0.99999994,-1.0,-1.0,-1.0,1.0,-0.9999998,-1.0,1.0,0.9861307,-0.08280268,1.0,devel_0003.wav,2
0.042187873,-0.7224444,-0.23038541,0.56330574,1.0,-0.79249924,-1.0,-0.7282111,-0.99823415,1.0,-0.99949795,-0.81886184,1.0,-0.7391244,0.03214081,1.0,devel_0004.wav,2
-0.39363018,-0.99652565,0.36345735,1.0,1.0,-0.9979171,-1.0,-0.8384946,-0.71075034,1.0,-0.99965644,-1.0,1.0,0.39027837,-0.079373635,1.0,devel_0005.wav,0
0.38925198,-0.707997,0.12818296,0.95611393,1.0,-0.90821266,-1.0,-0.87333196,-0.8330213,1.0,-0.96379066,-0.99258953,1.0,-0.26095816,-0.41726485,1.0,devel_0006.wav,1
0.62290317,-0.5604836,0.33594465,0.9999876,1.0,-0.81820804,-0.9776742,-0.31196502,-0.7667816,1.0,0.7570342,-0.86948776,1.0,-0.7641576,-0.4028829,1.0,devel_0007.wav,1
-0.7025008,-0.8473347,0.2307464,1.0,1.0,-0.99759686,-1.0,-0.9368638,-0.9213259,1.0,-0.9996804,-1.0,1.0,0.9902132,-0.3271303,1.0,devel_0008.wav,2
-0.09624407,-0.8978168,0.26039967,1.0,1.0,-0.98016864,-1.0,-0.92840105,-0.69296426,1.0,-0.9947819,-1.0,1.0,0.6236992,-0.34771743,1.0,devel_0009.wav,0
0.45198938,-0.6137289,0.06199,1.0,1.0,-0.9400594,-1.0,-0.6872915,-1.0,1.0,-0.62246597,-1.0,1.0,0.9781998,-0.23626433,1.0,devel_0010.wav,2
0.61168635,-0.4060651,0.18477142,0.9383267,1.0,-0.5874761,-1.0,-0.65388304,-0.9827369,1.0,0.38975462,-0.9460237,1.0,0.23454137,-0.3006834,1.0,devel_0011.wav,0
-0.57386774,-0.5748393,-0.0854018,0.7895105,1.0,-0.9809823,-1.0,-0.9874409,-0.94461226,1.0,-0.9997074,-1.0,1.0,-0.16733722,-0.01690381,1.0,devel_0012.wav,1
-0.9997864,-1.0,0.8915259,1.0,1.0,-1.0,-1.0,-1.0,-0.9684415,1.0,-1.0,-1.0,1.0,0.99348253,0.7299169,1.0,devel_0013.wav,2
0.23490357,-0.8910681,0.34855863,1.0,1.0,-0.9047121,-1.0,-0.95639944,-0.8059945,1.0,-0.91694224,-0.99993557,1.0,-0.273007,-0.090425804,1.0,devel_0014.wav,0
-0.91132283,-1.0,0.48100463,1.0,1.0,-0.9998343,-1.0,-0.99999976,-1.0,1.0,-0.9999993,-1.0,1.0,0.07393541,0.30655563,1.0,devel_0015.wav,2
0.452013,-0.5473529,-0.2083073,0.47658497,0.7428539,0.61475134,-0.9955752,0.0007250882,-0.5884612,0.94578177,0.06815225,-0.32903218,0.937496,-0.5284518,-0.122772664,0.56374586,devel_0016.wav,1
0.21241185,-0.45988163,-0.38482752,0.2338885,0.8984959,-0.6414921,-0.86325896,-0.66825986,-0.6691753,0.88987195,-0.9766397,-0.732274,0.786538,0.5243247,-0.1123525,1.0,devel_0017.wav,2
0.58730125,-0.73557705,-0.053482693,0.97699004,1.0,-0.46542478,-1.0,-0.5887115,-0.79915714,1.0,-0.38801557,-0.90356976,1.0,-0.4754835,-0.20559147,1.0,devel_0018.wav,1
-0.9999899,-0.7621179,0.8815889,0.9610307,1.0,-1.0,-1.0,-0.9999931,-1.0,1.0,-0.99999994,-1.0,1.0,0.9791314,0.9240279,1.0,devel_0019.wav,2
-0.10709927,-0.7955899,0.2726389,1.0,1.0,-0.98601264,-1.0,-0.9005066,-0.9459413,1.0,-0.99288905,-1.0,1.0,0.30052742,-0.4031629,1.0,devel_0020.wav,1
-0.9986996,-0.7393143,-0.040418025,0.9945942,1.0,-0.9999977,-1.0,-1.0,-1.0,1.0,-1.0,-1.0,1.0,0.9257325,0.22631593,1.0,devel_0021.wav,1
-0.25819188,-0.7806986,-0.26538453,0.34677175,1.0,-0.72570586,-1.0,-1.0,-0.8810454,1.0,-0.99907136,-0.7733418,1.0,-0.30615258,0.20014377,1.0,devel_0022.wav,2
-0.099763945,-0.80846596,0.4257572,1.0,1.0,-0.9812108,-1.0,-0.57846886,-0.946553,1.0,-0.74478227,-1.0,1.0,0.9213671,-0.35474047,1.0,devel_0023.wav,1
0.6209742,-0.58701634,0.26701304,1.0,1.0,-0.83818173,-1.0,-0.88102055,-1.0,1.0,-0.36048505,-0.9999999,1.0,0.98784274,-0.27642474,1.0,devel_0024.wav,1
-0.9748593,-0.65944743,0.09447414,1.0,1.0,-0.99999964,-1.0,-0.9999998,-1.0,1.0,-0.99999917,-1.0,1.0,0.82837206,0.12667216,1.0,devel_0025.wav,1
0.41073936,-0.65111977,-0.08895989,0.63906175,1.0,-0.5715127,-1.0,-0.82469827,-0.98241764,1.0,-0.8567322,-0.99791735,1.0,-0.7085911,-0.37669495,1.0,devel_0026.wav,2
-0.60687506,-0.51597506,-0.017113764,1.0,1.0,-0.9927879,-1.0,-0.8396579,-1.0,1.0,-0.9984879,-1.0,1.0,0.96340865,-0.12651631,1.0,devel_0027.wav,1
0.23577233,-0.6317855,-0.08171187,0.83668137,1.0,-0.89832455,-1.0,-0.8190192,-0.90147984,1.0,-0.9758601,-0.88587713,1.0,0.31363288,-0.15147837,1.0,devel_0028.wav,1
-0.7482346,-0.8706697,0.6732303,1.0,1.0,-0.9999685,-1.0,-1.0,-1.0,1.0,-0.9978475,-1.0,1.0,0.98244214,-0.3749185,1.0,devel_0029.wav,1
-0.9991556,-0.88407046,0.75539035,1.0,1.0,-1.0,-1.0,-1.0,-1.0,1.0,-0.9999999,-1.0,1.0,0.9667411,0.6158331,1.0,devel_0030.wav,0
0.5388979,-0.7849207,0.20180902,0.90521425,0.99999994,-0.7543621,-0.9497735,-0.29192278,-0.67967886,1.0,0.86484957,-0.6896357,0.99999976,-0.86185116,-0.48175073,0.9999977,devel_0031.wav,2
-0.14502509,-0.74960864,0.18507515,1.0,1.0,-0.97294676,-1.0,-0.86701185,-0.81868625,1.0,-0.99874824,-1.0,1.0,0.5058037,-0.2201009,1.0,devel_0032.wav,0
-0.9909119,-0.79089856,0.4743037,1.0,1.0,-0.99999994,-1.0,-0.9526715,-1.0,1.0,-0.9999779,-1.0,1.0,0.83686054,-0.2061571,1.0,devel_0033.wav,0
0.7482179,-0.50495136,0.1299413,0.9753796,1.0,-0.5064713,-0.9992927,-0.5421548,-0.7768195,1.0,0.53780085,-0.91647017,1.0,-0.5466599,-0.39629936,1.0,devel_0034.wav,2
0.27654615,-0.96877384,0.07630526,0.9366489,1.0,-0.66983795,-1.0,-0.71067286,-0.68694717,1.0,-0.63357145,-0.81870717,1.0,-0.22882216,-0.28149426,1.0,devel_0035.wav,0
