0,1,2,3,4,5,6,7,files,Class
0.05421684,0.1640003,-0.11116744,-0.0076626334,-0.03305968,-0.077457525,0.16793425,0.07368837,devel_0001.wav,0
0.16594055,0.07812891,-0.08725801,0.091173664,-0.016186684,0.06620727,0.14586769,-0.07790945,devel_0002.wav,1
0.33554813,0.35587335,0.16404328,0.43151733,0.46565175,-0.36351797,-0.34311235,-0.41706353,devel_0003.wav,2
0.12872103,0.2575458,0.18339731,0.104956,0.16826807,-0.16307278,-0.135325,-0.2549258,devel_0004.wav,2
0.2115776,0.14193329,0.1416523,0.36010215,0.42248634,-0.22526844,-0.12591232,-0.31732726,devel_0005.wav,0
0.16856861,0.18276696,0.17672476,0.3563139,0.49625167,-0.28078642,-0.2594683,-0.38946462,devel_0006.wav,1
0.16166586,0.15750869,0.059161045,0.3588119,0.51659214,-0.25679514,-0.24015796,-0.2594076,devel_0007.wav,1
0.15327787,0.25517654,0.11242606,0.41715705,0.5977418,-0.280253,-0.256372,-0.3250326,devel_0008.wav,2
0.18821202,0.25847965,0.09421459,0.2769941,0.4768092,-0.2060917,-0.15108979,-0.33780587,devel_0009.wav,0
0.10938511,0.2404723,0.13187623,0.28876075,0.53055847,-0.20677572,-0.2080143,-0.4745922,devel_0010.wav,2
0.053237945,0.24655345,0.11917614,0.22806704,0.46320662,-0.20170674,-0.0785486,-0.20068912,devel_0011.wav,0
-0.13108048,0.23346856,0.17259224,0.1506754,0.41113022,-0.13205223,-0.058489766,-0.34600204,devel_0012.wav,1
0.3973821,0.27462226,0.111707665,0.48211762,0.5437363,-0.27929968,-0.5201092,-0.33283716,devel_0013.wav,2
0.09454065,-0.06510934,0.05752419,0.13219276,0.26076472,-0.061482985,-0.040247433,-0.21926893,devel_0014.wav,0
0.23193322,0.14132127,0.1509814,0.39508078,0.54762894,-0.2730581,-0.3431074,-0.39215893,devel_0015.wav,2
-0.16102429,0.17903306,0.0025047604,0.03722561,-0.1409089,0.09938119,-0.13849437,0.034295738,devel_0016.wav,1
-0.25136802,0.19081113,0.2599627,0.11724373,0.21251902,-0.055207334,0.12967767,-0.26042992,devel_0017.wav,2
0.038113747,0.23836543,0.17649822,0.29940292,0.3824484,-0.2301099,-0.22081348,-0.2847354,devel_0018.wav,1
0.42585558,0.31588364,0.13935758,0.33844692,0.5718222,-0.33474892,-0.4838781,-0.47735706,devel_0019.wav,2
