0,1,2,3,4,5,6,7,files,Class
-0.3783261,-0.078577965,0.03099224,-0.13271022,0.12607297,-0.32438838,0.1260568,-0.023578463,devel_0001.wav,0
-0.32619974,-0.12745456,3.742292e-05,-0.28153676,0.26182342,-0.4652986,0.020547172,0.056340523,devel_0002.wav,1
-0.3732766,-0.30062893,0.023766814,-0.09742106,0.2220104,-0.646161,-0.029212704,0.34461915,devel_0003.wav,2
-0.3112019,-0.22194672,0.058809586,-0.3230779,0.23865856,-0.5876495,0.13027328,0.29342744,devel_0004.wav,2
-0.46649823,-0.30226818,0.07002683,-0.16615532,0.23540267,-0.6836048,-0.13245194,0.3359189,devel_0005.wav,0
-0.36879095,-0.15278165,-0.038475063,-0.24069303,0.19070631,-0.60461426,0.04024004,0.26530287,devel_0006.wav,1
-0.2898038,-0.23137699,0.0069690524,-0.20763281,0.22362898,-0.558552,0.06734603,0.3217206,devel_0007.wav,1
-0.42699206,-0.43202817,0.0026327632,-0.16322732,0.18768431,-0.6050955,-0.15675566,0.12800299,devel_0008.wav,2
-0.28414422,-0.27936465,-0.007203463,-0.16553886,0.12156705,-0.5810411,-0.18369807,0.21176809,devel_0009.wav,0
-0.27160388,-0.3499844,-0.048695043,-0.1192258,0.17231847,-0.6254207,-0.041832477,0.16644743,devel_0010.wav,2
-0.201079,-0.25608993,-0.16373082,-0.18026671,0.23220444,-0.5576369,0.021169541,0.053970307,devel_0011.wav,0
-0.27910015,-0.16051553,0.14593826,-0.17328408,0.16799426,-0.542486,-0.06486291,0.3205446,devel_0012.wav,1
-0.46225765,-0.2680677,0.114521526,-0.11659153,0.17977278,-0.6824955,-0.101997286,0.27636445,devel_0013.wav,2
-0.34936962,-0.22949548,0.1568964,-0.2151423,0.15820384,-0.63461775,-0.17757459,0.32915062,devel_0014.wav,0
-0.43256956,-0.3294508,0.123264454,-0.10862878,0.17557572,-0.639419,-0.15828235,0.2569632,devel_0015.wav,2
0.16174844,-0.13460293,-0.08140649,-0.13983947,0.19097395,-0.26164696,-0.06687233,0.010176014,devel_0016.wav,1
-0.065198235,-0.19230914,-0.19147527,-0.18488726,0.35468957,-0.42243993,0.21082288,0.05334949,devel_0017.wav,2
-0.23378055,-0.26072714,-0.018829485,-0.24949183,0.21013302,-0.5853577,-0.06284089,0.22738522,devel_0018.wav,1
-0.43724343,-0.43602303,0.05828104,-0.1142171,0.2629714,-0.6650985,0.056084972,0.24693166,devel_0019.wav,2
-0.36251852,-0.24658981,0.03133026,-0.20049594,0.25764498,-0.6707684,-0.005164568,0.291333,devel_0020.wav,1
-0.36503434,-0.26496944,0.09171003,-0.18517393,0.18264966,-0.63123465,-0.075490184,0.2962393,devel_0021.wav,1
-0.3104903,-0.11904859,0.096524335,-0.37342238,0.28572342,-0.68732953,0.11368258,0.42519894,devel_0022.wav,2
-0.39327946,-0.38966852,0.03224216,-0.1932395,0.2836983,-0.64039546,-0.094302446,0.3393865,devel_0023.wav,1
-0.33884177,-0.32159865,-0.048315596,-0.14276324,0.14782643,-0.5338158,-0.08000759,0.14873008,devel_0024.wav,1
-0.4260188,-0.27085927,0.019293541,-0.102621466,0.24839142,-0.68375945,-0.022992708,0.24673164,devel_0025.wav,1
-0.18094866,-0.20214659,0.010240169,-0.23506886,0.18309185,-0.5647068,0.14670946,0.28296334,devel_0026.wav,2
-0.26478288,-0.28239062,-0.043635834,-0.13342927,0.15363576,-0.5685271,-0.067986704,0.16858706,devel_0027.wav,1
-0.40274677,-0.21317267,-0.0745138,-0.26361474,0.20138983,-0.61167794,0.024848111,0.26953644,devel_0028.wav,1
-0.40092883,-0.3742716,0.01846239,-0.08522723,0.1921092,-0.6316928,-0.011968771,0.27850005,devel_0029.wav,1
-0.49580598,-0.21453094,0.072830275,-0.13223869,0.20795046,-0.6888561,-0.07484009,0.29166907,devel_0030.wav,0
-0.2101547,-0.13679777,0.04884204,-0.17734233,0.11734634,-0.5856988,0.09879416,0.12016853,devel_0031.wav,2
-0.39105386,-0.30079642,-0.04701683,-0.1750319,0.14453238,-0.64235914,-0.13467577,0.12856336,devel_0032.wav,0
-0.41121092,-0.33708793,0.040080532,-0.14557244,0.28535992,-0.69616336,-0.042373627,0.28796947,devel_0033.wav,0
-0.28457332,-0.17025687,-0.079417676,-0.17588241,0.13466953,-0.5068312,-0.024733797,0.1605995,devel_0034.wav,2
-0.33063453,-0.1844781,0.03407055,-0.32035878,0.26877782,-0.53751487,-0.06312108,0.17653185,devel_0035.wav,0
-0.41449267,-0.33868682,-0.07460221,-0.11352429,0.23085943,-0.6023233,-0.017596906,0.23793778,devel_0036.wav,1
-0.3639504,-0.18957542,-0.08568101,-0.13675871,0.21136293,-0.6292183,-0.09716994,0.286416,devel_0037.wav,1
-0.17641763,-0.24587555,-0.039420795,-0.27286762,0.1995898,-0.5136272,-0.089142434,0.17520277,devel_0038.wav,1
-0.49026224,-0.38851216,0.08648857,-0.089488834,0.2933226,-0.6510462,-0.1047901,0.2702914,devel_0039.wav,0
-0.3260177,-0.30701002,-0.103663065,-0.1847259,0.2283962,-0.5821506,0.026685664,0.18669924,devel_0040.wav,1
-0.18882754,-0.067086406,-0.043110248,-0.22640066,0.17004432,-0.5423764,0.0042157425,0.18871102,devel_0041.wav,0
-0.37348914,-0.29869372,0.076788805,-0.20978919,0.22693451,-0.63787204,-0.11216097,0.28314108,devel_0042.wav,1
-0.33190644,-0.2257582,0.09082555,-0.23759161,0.15057677,-0.48721534,-0.12565258,0.09851646,devel_0043.wav,1
-0.43007314,-0.32061952,-0.04169423,-0.10993523,0.21247047,-0.61159015,-0.019817961,0.2052062,devel_0044.wav,2
-0.4688849,-0.30022195,0.016192023,-0.11812208,0.20472848,-0.6489988,-0.089593984,0.26493323,devel_0045.wav,1
-0.19791986,-0.1644949,-0.05797225,-0.17091602,0.24673405,-0.59140474,0.016303422,0.05994089,devel_0046.wav,2
-0.20081629,0.034696613,-0.15790346,-0.14917496,0.18745886,-0.45048925,0.07633127,-0.014722089,devel_0047.wav,1
-0.46431145,-0.28923026,0.026740769,-0.07527494,0.25328225,-0.62355673,-0.0025618218,0.23557968,devel_0048.wav,1
-0.2743443,-0.27958038,-0.053209938,-0.13591073,0.20613025,-0.5790734,0.03716566,0.1773718,devel_0049.wav,2
