0,1,2,3,4,5,6,7,files,Class
0.23559494,0.1748372,0.05770758,0.39176166,0.51999533,-0.20233855,-0.32738215,-0.3405334,train_0002.wav,0
0.31413645,0.21542634,0.062323146,0.3865503,0.43793917,-0.26451325,-0.28059956,-0.30903542,train_0008.wav,0
0.26386705,0.27072185,0.16913904,0.23415178,0.39711958,-0.20321414,-0.26334757,-0.39074045,train_0010.wav,0
0.10581721,0.17296205,0.06249449,0.15510716,0.4545512,-0.27126977,-0.1620018,-0.13891539,train_0028.wav,0
0.0997904,0.17473409,0.20606083,0.21647692,0.3557708,-0.21691884,-0.037096687,-0.15986967,train_0040.wav,0
-0.047968134,0.12803105,0.019876668,0.26523778,0.3659975,-0.00095149153,0.023220554,-0.23733045,train_0043.wav,0
0.060383037,0.2134354,0.2434205,0.37218618,0.43739328,-0.3100406,-0.23907924,-0.38471115,train_0052.wav,0
-0.15065034,0.4181139,0.1575504,0.3442667,0.55583423,-0.24848993,-0.1809803,-0.40092328,train_0061.wav,0
0.21161218,0.34590214,0.15923454,0.46480495,0.5864384,-0.24093507,-0.31969455,-0.38984522,train_0065.wav,0
0.22130492,0.28728333,0.12164366,0.405453,0.5089389,-0.25545165,-0.23936917,-0.2959158,train_0071.wav,0
0.26548454,0.26006797,0.06506448,0.27872694,0.47226074,-0.26477465,-0.036211986,-0.24851969,train_0074.wav,0
0.18616743,0.070720494,0.050744697,0.117972,0.3108021,-0.13747515,0.00979555,-0.2665798,train_0079.wav,0
0.04543851,0.21054785,0.093461074,0.12445172,0.21530353,-0.22168455,-0.09552986,-0.15077426,train_0083.wav,0
0.23736581,0.2751419,0.14627379,0.4150819,0.5308557,-0.27801058,-0.13547538,-0.3854101,train_0093.wav,0
0.1563463,0.3649405,0.17417987,0.41507468,0.5703432,-0.22646835,-0.36825508,-0.4312644,train_0095.wav,0
0.10178086,0.24842486,0.16348685,0.27044386,0.4644319,-0.21335396,-0.14269122,-0.3001804,train_0097.wav,0
0.48303065,0.33452073,0.07257599,0.6280577,0.630497,-0.3284826,-0.5708235,-0.41807497,train_0101.wav,0
0.11813576,0.19467364,0.051892348,0.25727877,0.36785612,-0.19574621,-0.12572175,-0.223497,train_0104.wav,0
0.06639393,0.19325703,0.25983748,0.35418743,0.43420357,-0.35199755,-0.15117142,-0.2991389,train_0105.wav,0
0.091913015,0.08691393,0.09948973,0.24005033,0.39787224,-0.21563561,-0.2679471,-0.29978642,train_0106.wav,0
0.17498845,0.4227503,0.18118249,0.29974455,0.5924168,-0.2781883,-0.22129211,-0.44534346,train_0109.wav,0
0.10326363,0.24683538,-0.0040926575,0.25454524,0.34065816,-0.1871019,-0.17472012,-0.13138072,train_0120.wav,0
-0.03366269,0.2560523,0.11507977,0.32926893,0.48955896,-0.15016808,-0.30167314,-0.34986976,train_0128.wav,0
0.1551966,0.15739112,0.1140058,0.27510226,0.37346104,-0.21783602,-0.0048754644,-0.28511858,train_0133.wav,0
0.1052092,0.21458428,0.07251696,0.33178958,0.40172923,-0.23691723,0.0021476299,-0.286299,train_0134.wav,0
-0.059133455,0.19088078,0.17019247,0.3689433,0.35014784,-0.16330926,-0.1504056,-0.18120779,train_0136.wav,0
0.21688122,0.37546143,0.13513757,0.35907817,0.66431814,-0.3207204,-0.43739906,-0.4017181,train_0144.wav,0
0.21224597,0.14581053,0.060454585,0.47453314,0.45170018,-0.25804982,-0.115241304,-0.18336757,train_0152.wav,0
0.07398649,0.30559537,0.15536894,0.36451954,0.50313085,-0.24328297,-0.24552436,-0.37961167,train_0158.wav,0
-0.00030357504,0.36261728,0.09152734,0.44641146,0.49522942,-0.26869503,-0.17019507,-0.2749855,train_0161.wav,0
0.26160577,0.12304705,0.11052409,0.37103245,0.41262808,-0.18456428,-0.21019627,-0.23419218,train_0167.wav,0
0.1265,0.26856512,0.13085316,0.26972938,0.454765,-0.12733477,-0.10522043,-0.31279883,train_0170.wav,0
0.063077174,0.07256122,0.12773196,0.31619665,0.3931509,-0.23454799,-0.05061798,-0.3290886,train_0172.wav,0
0.16873442,0.143835,0.16466205,0.22413857,0.39414546,-0.1864135,-0.23657872,-0.19857869,train_0175.wav,0
0.35744107,0.2954299,0.15410593,0.43587866,0.6105648,-0.33079886,-0.3968497,-0.41526094,train_0177.wav,0
0.18245256,0.3085785,0.1258122,0.31067216,0.4329139,-0.33809215,-0.35416564,-0.32889232,train_0192.wav,0
0.27735317,0.34548223,0.11384821,0.48543137,0.56198955,-0.3156496,-0.373612,-0.39740917,train_0197.wav,0
0.19663483,0.31653008,0.048353575,0.31894433,0.47756618,-0.17443049,0.03848915,-0.24681582,train_0200.wav,0
0.046139922,0.40335047,0.17097019,0.4343791,0.52591956,-0.32724044,-0.1880831,-0.44586325,train_0201.wav,0
0.2717544,0.3001121,0.15597574,0.44956347,0.5376139,-0.2781431,-0.3628488,-0.3480106,train_0204.wav,0
0.10247379,0.30803433,0.124127105,0.29571718,0.2950536,-0.1759004,-0.30503404,-0.3724617,train_0206.wav,0
