0,1,2,3,4,5,6,7,files,Class
0.028165659,0.16867064,0.46570003,-0.29528826,-0.23586716,-0.454189,0.033013713,0.300935,devel_0001.wav,0
0.03676754,0.121300235,0.3120114,-0.19609395,-0.17891188,-0.25594786,0.06426626,0.29621205,devel_0002.wav,1
-0.19813038,-0.33157977,-0.052630253,0.068409584,0.096429914,0.0985515,-0.21950756,-0.4469843,devel_0003.wav,2
0.091978036,-0.2734352,-0.039747782,0.049794137,0.06594862,-0.032501772,-0.13513254,-0.24217667,devel_0004.wav,2
-0.106108285,-0.31601578,-0.12248933,0.04372097,0.07833226,0.12862627,-0.12315263,-0.30730426,devel_0005.wav,0
-0.17030191,-0.376818,-0.08931451,0.09578728,0.2023424,0.13188744,-0.15969954,-0.33592492,devel_0006.wav,1
-0.077748396,-0.2592037,-0.016432825,0.11091358,0.008872438,0.161732,-0.22836672,-0.36034676,devel_0007.wav,1
-0.27552018,-0.43543124,-0.046714187,0.123241946,0.1295036,0.10116718,-0.30587846,-0.31969813,devel_0008.wav,2
-0.09469913,-0.28898084,-0.05216835,-0.009828961,0.04585006,0.19225347,-0.06837308,-0.25171587,devel_0009.wav,0
-0.13633353,-0.39245388,-0.024558643,-0.020934386,0.039930914,0.05389724,-0.2332814,-0.27811775,devel_0010.wav,2
-0.19899036,-0.21567534,0.018134214,-0.098579474,0.04678612,0.044882774,-0.23989908,-0.28146815,devel_0011.wav,0
0.016649328,-0.064666755,0.109563604,-0.15566076,-0.050773107,-0.24595958,0.004265163,0.07598105,devel_0012.wav,1
-0.1149609,-0.4190739,-0.09150597,0.054055095,0.078080915,0.1289657,-0.27381697,-0.35209042,devel_0013.wav,2
-0.0637345,-0.0958371,0.072529696,0.029961443,0.041257404,-0.03656894,-0.061922096,0.04958705,devel_0014.wav,0
-0.03339359,-0.15393704,-0.09045581,0.10625461,0.022131262,0.13351187,-0.038933586,-0.14853553,devel_0015.wav,2
0.0059346645,-0.10738376,-0.057566382,-0.17959477,0.09830935,-0.1894411,-0.012604686,-0.09379895,devel_0016.wav,1
-0.123606816,-0.16615936,-0.023930801,0.09492551,0.26646203,-0.010124244,-0.061893184,0.017142225,devel_0017.wav,2
-0.14332221,-0.29337436,-0.07523603,-0.027296351,0.09718336,0.04687199,-0.172505,-0.40358925,devel_0018.wav,1
-0.13695249,-0.31648847,-0.028952368,0.10250613,0.104839206,0.047749717,-0.030888917,-0.23832513,devel_0019.wav,2
-0.22016951,-0.37220347,-0.0770825,0.09887449,0.14737004,0.21409145,-0.33024305,-0.40853325,devel_0020.wav,1
-0.10678383,-0.4046983,-0.05728055,0.08097659,0.14793783,0.08498138,-0.1452534,-0.36068735,devel_0021.wav,1
0.101185106,-0.34483093,-0.04626177,0.109115824,0.30271152,-0.12571198,-0.15874448,-0.13325918,devel_0022.wav,2
-0.16973284,-0.25639755,-0.0880042,0.024023693,-0.0030169624,0.18381879,-0.11191107,-0.052230157,devel_0023.wav,1
-0.28258878,-0.35497707,0.0053162063,-0.17790018,0.12684718,0.13984896,-0.228375,-0.2904451,devel_0024.wav,1
-0.22287618,-0.38419613,-0.0946803,0.099177994,0.18300767,0.14671664,-0.26009235,-0.41552234,devel_0025.wav,1
-0.07101101,-0.30796725,-0.0026857797,0.0009792533,0.13510339,0.09982958,-0.2946035,-0.22864875,devel_0026.wav,2
-0.22259866,-0.31578428,-0.06540759,0.0769112,0.024368476,0.11673457,-0.13661022,-0.16352749,devel_0027.wav,1
-0.2143497,-0.3609247,-0.113676935,0.10091083,0.07858995,0.048263162,-0.19009814,-0.33336917,devel_0028.wav,1
-0.21897705,-0.29915425,-0.024861878,0.0053402972,-0.03449176,0.14500338,-0.16263543,-0.24746056,devel_0029.wav,1
-0.1487156,-0.47641176,-0.10774136,0.080495335,0.1899798,0.13539515,-0.2601418,-0.48329785,devel_0030.wav,0
-0.09624124,-0.41502765,-0.029344678,0.09368702,-0.10598557,0.13317227,-0.22295752,-0.14939538,devel_0031.wav,2
-0.01883814,-0.06312332,0.06765552,-0.016928326,-0.062325582,-0.069837056,-0.05109487,0.22169979,devel_0032.wav,0
-0.3393234,-0.29380378,-0.16654877,0.1626879,0.10685233,0.09891394,-0.22482225,-0.20628412,devel_0033.wav,0
-0.23241863,-0.34418896,-0.09160503,-0.060931694,0.16922712,0.09638447,-0.12364324,-0.31913534,devel_0034.wav,2
-0.14953904,-0.25662327,-0.13426773,0.002835281,0.06488546,0.2076561,-0.048026636,-0.17568058,devel_0035.wav,0
-0.13904415,-0.13352917,-0.07135573,-0.033158414,0.09873811,-0.08659564,-0.041371863,0.09193502,devel_0036.wav,1
-0.15903126,-0.36002123,-0.06766111,0.033317484,0.108090006,0.09927762,-0.25062072,-0.45872965,devel_0037.wav,1
0.08442173,0.14951357,0.30659217,-0.12256452,-0.1180319,-0.30803132,0.10485437,0.24418846,devel_0038.wav,1
-0.23392324,-0.3363474,-0.13630031,0.1540879,-0.02099905,0.173268,-0.04814059,-0.28533074,devel_0039.wav,0
-0.23136523,-0.37480608,-0.095576726,0.07969765,0.06635186,0.10324292,-0.24409026,-0.3497739,devel_0040.wav,1
-0.08262815,-0.3393267,-0.12963137,0.002429152,0.06716994,0.09016121,-0.17433837,-0.26030925,devel_0041.wav,0
-0.044493355,-0.2660628,-0.119294114,0.07812756,-0.08928173,0.11706176,-0.23408063,-0.37702346,devel_0042.wav,1
0.039129365,0.17818183,0.2880958,-0.19263037,-0.16917375,-0.19784838,0.08623581,0.26610458,devel_0043.wav,1
-0.20239946,-0.3416612,-0.08957424,0.050310746,0.064897016,0.223024,-0.026669106,-0.29206082,devel_0044.wav,2
-0.24112576,-0.39447594,-0.14787224,0.0634034,0.16736542,0.17451589,-0.32988068,-0.60365254,devel_0045.wav,1
-0.13159813,-0.3405035,-0.039141536,0.015621274,0.07058699,0.03690602,-0.1515633,-0.26323548,devel_0046.wav,2
-0.24331906,-0.39383513,-0.071765505,0.00279583,-0.011899463,0.183112,-0.010766888,-0.17782599,devel_0047.wav,1
-0.18839574,-0.40561327,-0.05540032,0.042814493,0.04194029,0.13286765,-0.2788937,-0.36921445,devel_0048.wav,1
-0.23227176,-0.30839244,0.007151749,-0.1352019,0.15373442,0.016186731,-0.31539732,-0.21012865,devel_0049.wav,2
-0.17134939,-0.26183292,-0.059549235,0.10674515,0.18376325,0.09922155,-0.26267025,-0.10792264,devel_0050.wav,0
-0.09477402,-0.2656406,-0.15391566,0.070189625,0.050670315,0.16308159,-0.13198532,-0.11950331,devel_0051.wav,1
-0.16159631,-0.31329745,-0.045187797,0.12291054,0.030811151,0.13608731,-0.11797977,-0.16923022,devel_0052.wav,1
0.039174516,0.18612564,0.36249968,-0.17258522,-0.16907912,-0.4129397,0.0518364,0.2996769,devel_0053.wav,1
-0.19955398,-0.42165652,-0.089481756,0.1035111,0.16058058,0.0749022,-0.36285916,-0.48586237,devel_0054.wav,0
-0.15242387,-0.38139468,-0.06840163,0.05437191,0.1469266,0.07733235,-0.42154217,-0.47388375,devel_0055.wav,0
-0.20019831,-0.27242178,0.0121954335,0.09167285,-0.11855429,0.124022335,-0.25154585,0.07201199,devel_0056.wav,1
-0.21776618,-0.33996677,-0.06242896,-0.04909821,0.2019093,0.008580788,-0.3756725,-0.3530659,devel_0057.wav,0
0.19060959,0.068144344,-0.08364777,0.01376056,-0.030101812,-0.005374837,0.134058,-0.13010132,devel_0058.wav,0
-0.018510573,0.0011944072,0.15357216,-0.17938453,-0.13627206,-0.36535507,0.028198298,0.14110446,devel_0059.wav,0
-0.19346453,-0.3987925,-0.15346506,0.2007834,0.23964831,0.18540739,-0.049067646,-0.34847474,devel_0060.wav,1
-0.16246583,-0.34325808,-0.0101355,0.059326522,0.09512753,0.051700566,-0.15091346,-0.3181373,devel_0061.wav,1
-0.21288177,-0.36001655,-0.02125423,0.049580965,0.01877995,0.17066182,-0.23459119,-0.05685655,devel_0062.wav,0
-0.1913793,-0.34548616,-0.12794541,0.073159456,0.14869243,0.15147263,-0.20419186,-0.18771976,devel_0063.wav,1
-0.25793102,-0.34581432,-0.089198194,0.034555383,0.030097883,0.17173223,0.045901433,-0.24619934,devel_0064.wav,2
-0.24406879,-0.37330014,-0.038850453,0.0986358,0.13435045,0.12237813,-0.20774335,-0.4809925,devel_0065.wav,0
-0.20468456,-0.30067226,-0.03585284,-0.11539453,0.17607455,0.16693403,-0.08445194,-0.23485112,devel_0066.wav,1
-0.19567953,-0.31847432,-0.1562185,0.06984568,0.086585924,0.06620336,0.05106735,-0.17526747,devel_0067.wav,1
-0.19994695,-0.4201166,-0.12149056,0.12700409,0.19726118,0.10105256,-0.30449766,-0.52447265,devel_0068.wav,1
-0.22496492,-0.36101785,-0.10623618,0.14299884,0.21991484,0.098101884,-0.2059597,-0.45042092,devel_0069.wav,1
-0.02065327,-0.056518454,0.13143376,-0.110412255,-0.12826829,-0.185497,-0.0045783534,0.16567218,devel_0070.wav,1
-0.17054722,-0.32937494,-0.034231342,0.0661946,-0.046503317,0.03173321,-0.2498312,-0.34595978,devel_0071.wav,2
-0.15467812,-0.4373296,-0.06751745,0.060866307,0.1613091,0.11270569,-0.31029284,-0.50614256,devel_0072.wav,1
0.01523262,-0.04355995,0.09383889,0.013798993,-0.07197197,-0.09466706,0.030136155,0.09850956,devel_0073.wav,1
-0.1204144,-0.21280766,-0.1578942,0.043917578,0.06849604,0.18895508,-0.083308466,-0.12154302,devel_0074.wav,1
